기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20243,A,골목상권,3110655,발산역 5번,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110656,까치산역 3번,CS100007,치킨전문점,5,5,0,0,0,0,0
20243,A,골목상권,3110657,양천향교역 5번,CS100007,치킨전문점,1,4,0,0,0,0,3
20243,A,골목상권,3110658,화곡초등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110659,화곡역 4번,CS100007,치킨전문점,3,4,0,0,0,0,1
20243,A,골목상권,3110660,등촌3동주민센터,CS100007,치킨전문점,3,8,0,0,0,0,5
20243,A,골목상권,3110661,강서새말어린이공원,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110662,까치산역 1번,CS100007,치킨전문점,2,5,0,0,20,1,3
20243,A,골목상권,3110664,강서구청옆,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110665,곰달래도서관,CS100007,치킨전문점,1,1,0,0,100,1,0
20243,A,골목상권,3110666,KC대학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110667,가양역 10번,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110668,화곡2동주민센터,CS100007,치킨전문점,1,8,25,2,13,1,7
20243,A,골목상권,3110669,화곡보람2차아파트,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110670,신곡초등학교,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110671,등촌1동주민센터,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110673,뜸부기어린이공원,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110674,강서구청가양동별관,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110675,화곡4동주민센터,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110680,온수역 5번(온수산업단지),CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110681,온수역 1번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110684,서울공연예술고등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110686,수궁동주민센터,CS100007,치킨전문점,2,4,0,0,0,0,2
20243,A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110689,오류동역 3번,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110690,오류2동버들시장,CS100007,치킨전문점,3,15,0,0,0,0,12
20243,A,골목상권,3110691,개봉중학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110694,세곡초등학교,CS100007,치킨전문점,0,3,0,0,33,1,3
20243,A,골목상권,3110695,개봉1동주민센터,CS100007,치킨전문점,3,12,8,1,0,0,9
20243,A,골목상권,3110697,개봉3동주민센터,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110698,개웅초등학교(개웅중학교),CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110699,덕의초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110701,고척동성당,CS100007,치킨전문점,2,3,0,0,0,0,1
20243,A,골목상권,3110702,개봉초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110703,개봉역,CS100007,치킨전문점,2,3,0,0,0,0,1
20243,A,골목상권,3110706,그라운드 고척,CS100007,치킨전문점,4,12,0,0,8,1,8
20243,A,골목상권,3110707,구로창업지원센터,CS100007,치킨전문점,1,5,0,0,0,0,4
20243,A,골목상권,3110708,화원어린이공원,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110709,구로119안전센터,CS100007,치킨전문점,0,1,0,0,100,1,1
20243,A,골목상권,3110710,남구로역 3번,CS100007,치킨전문점,3,5,0,0,0,0,2
20243,A,골목상권,3110711,구로초등학교,CS100007,치킨전문점,1,5,0,0,0,0,4
20243,A,골목상권,3110712,남구로역 5번,CS100007,치킨전문점,2,3,0,0,0,0,1
20243,A,골목상권,3110713,구로보건소,CS100007,치킨전문점,0,8,0,0,0,0,8
20243,A,골목상권,3110714,구로4동주민센터,CS100007,치킨전문점,3,4,0,0,0,0,1
20243,A,골목상권,3110716,구로나눔길,CS100007,치킨전문점,0,0,0,0,0,1,0
20243,A,골목상권,3110717,남구로역 2번,CS100007,치킨전문점,3,11,0,0,9,1,8
20243,A,골목상권,3110718,한국SGI본부,CS100007,치킨전문점,4,9,0,0,0,0,5
20243,A,골목상권,3110720,대림역 2번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110725,가산동주민센터,CS100007,치킨전문점,0,4,0,0,0,0,4
20243,A,골목상권,3110726,금천철쭉어린이공원(금하마을),CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110727,독산역 1번 출입구,CS100007,치킨전문점,1,1,0,0,100,1,0
20243,A,골목상권,3110728,두산초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110729,가산동우체국,CS100007,치킨전문점,2,4,0,0,0,0,2
20243,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110731,금천구청역 1번 출입구,CS100007,치킨전문점,0,2,50,1,50,1,2
20243,A,골목상권,3110732,가산초등학교(세일중학교),CS100007,치킨전문점,2,4,0,0,0,0,2
20243,A,골목상권,3110735,말미고개,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110736,독산119안전센터,CS100007,치킨전문점,0,1,0,0,100,1,1
20243,A,골목상권,3110738,문성초등학교,CS100007,치킨전문점,2,3,0,0,67,2,1
20243,A,골목상권,3110740,금천해태공원,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110741,독산2동주민센터,CS100007,치킨전문점,2,3,0,0,0,0,1
20243,A,골목상권,3110742,KT금천빌딩(금천구시설관리공단),CS100007,치킨전문점,2,2,0,0,0,0,0
20243,A,골목상권,3110743,시흥초등학교(시흥1동우체국),CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110744,독산동성당,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110745,독산동정훈단지,CS100007,치킨전문점,1,4,0,0,0,0,3
20243,A,골목상권,3110746,금천금빛공원(은행나무사거리서측),CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110747,석수역 1번 출입구,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110748,백산초등학교,CS100007,치킨전문점,1,5,20,1,40,2,4
20243,A,골목상권,3110749,금산초등학교(금천고등학교),CS100007,치킨전문점,3,6,0,0,0,0,3
20243,A,골목상권,3110750,시흥4동주민센터(서울신흥초등학교),CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110751,난곡중학교,CS100007,치킨전문점,2,4,0,0,0,0,2
20243,A,골목상권,3110752,한울중학교,CS100007,치킨전문점,1,4,0,0,0,0,3
20243,A,골목상권,3110753,시흥동 은행나무사거리,CS100007,치킨전문점,3,4,0,0,0,0,1
20243,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),CS100007,치킨전문점,0,2,0,0,50,1,2
20243,A,골목상권,3110755,동일여자고등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110756,문래중학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110757,양평역 2번,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110758,문래소공원,CS100007,치킨전문점,0,2,50,1,0,0,2
20243,A,골목상권,3110759,문래예술촌(문래창작촌),CS100007,치킨전문점,6,7,0,0,14,1,1
20243,A,골목상권,3110762,선유도역 1번,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110766,대림역 5번,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110768,도림2동유수지내체육시설,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110770,영등포구청역 6번,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110774,당산반도유보라팰리스아파트,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110776,도신초등학교,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110778,구로디지털단지역 4번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110781,대림한신아파트,CS100007,치킨전문점,2,4,0,0,0,0,2
20243,A,골목상권,3110782,영등포시장역 4번,CS100007,치킨전문점,0,0,0,0,0,2,0
20243,A,골목상권,3110784,신대림초등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110785,영등포푸르지오아파트,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110787,신길3동주민센터,CS100007,치킨전문점,1,4,0,0,0,0,3
20243,A,골목상권,3110789,대림성모병원,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110790,대림1동주민센터,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110791,신풍역 3번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110792,영등포역 2번,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110795,도림초등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110796,한림대학교한강성심병원,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110803,신길2동우편취급국,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110804,신풍역 1번,CS100007,치킨전문점,1,4,0,0,0,0,3
20243,A,골목상권,3110805,신길새마을금고신길4동지점,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110807,신길역 3번,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110810,영신초등학교,CS100007,치킨전문점,2,2,0,0,0,0,0
20243,A,골목상권,3110813,보라매역 6번,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110814,서울지방병무청,CS100007,치킨전문점,1,5,20,1,0,0,4
20243,A,골목상권,3110815,공군호텔,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110816,대방역 6번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110818,신대방역 3번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110819,신대방역 4번,CS100007,치킨전문점,2,7,0,0,0,0,5
20243,A,골목상권,3110820,성남고등학교,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110824,대방역 3번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110825,신대방삼거리역 1번,CS100007,치킨전문점,3,3,0,0,33,1,0
20243,A,골목상권,3110826,장승배기역 4번,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110827,NH농협은행 상도동지점,CS100007,치킨전문점,1,3,33,1,0,0,2
20243,A,골목상권,3110828,노량진역 6번,CS100007,치킨전문점,1,4,0,0,0,0,3
20243,A,골목상권,3110831,상도4동주민센터,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110832,노량진초등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110833,상도역 2번,CS100007,치킨전문점,2,5,0,0,0,0,3
20243,A,골목상권,3110834,동작구자원봉사센터,CS100007,치킨전문점,1,2,50,1,50,1,1
20243,A,골목상권,3110835,상도역 1번,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110836,상도역 5번,CS100007,치킨전문점,1,5,0,0,0,0,4
20243,A,골목상권,3110837,숭실대입구역 1번,CS100007,치킨전문점,2,5,0,0,0,0,3
20243,A,골목상권,3110838,상도1동주민센터앞,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110839,숭실대입구역 4번,CS100007,치킨전문점,2,4,0,0,0,0,2
20243,A,골목상권,3110840,중앙대학교,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110842,흑리단길,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110843,사당5동주민센터,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110845,사당종합체육관,CS100007,치킨전문점,2,2,0,0,0,0,0
20243,A,골목상권,3110846,남성역 1번,CS100007,치킨전문점,2,7,0,0,0,0,5
20243,A,골목상권,3110848,양지어린이공원,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110849,이수역 10번,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110850,사당역 10번,CS100007,치킨전문점,5,12,0,0,0,0,7
20243,A,골목상권,3110851,경문고등학교(동작동성당),CS100007,치킨전문점,0,5,0,0,0,0,5
20243,A,골목상권,3110853,KT구로지사,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110855,신대방역 2번,CS100007,치킨전문점,1,5,0,0,0,0,4
20243,A,골목상권,3110856,미성초등학교,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110857,미성동주민센터,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110858,신대방역 1번,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110859,난향초등학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110860,호림박물관(성보고등학교),CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110861,관악구신사동주민센터,CS100007,치킨전문점,1,6,17,1,17,1,5
20243,A,골목상권,3110862,난곡초등학교(난곡동벽화마을),CS100007,치킨전문점,2,3,0,0,0,0,1
20243,A,골목상권,3110863,난우초등학교,CS100007,치킨전문점,2,8,13,1,13,1,6
20243,A,골목상권,3110864,신림우방아파트,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110865,남강고등학교(남강중학교),CS100007,치킨전문점,0,5,0,0,0,0,5
20243,A,골목상권,3110866,난우중학교,CS100007,치킨전문점,0,2,50,1,0,0,2
20243,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110868,남부초등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS100007,치킨전문점,1,4,0,0,25,1,3
20243,A,골목상권,3110870,신림주공2단지(광신고등학교),CS100007,치킨전문점,2,2,0,0,0,0,0
20243,A,골목상권,3110871,신원동주민센터,CS100007,치킨전문점,1,7,0,0,0,0,6
20243,A,골목상권,3110872,신림초등학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110873,당곡중학교,CS100007,치킨전문점,4,6,0,0,0,0,2
20243,A,골목상권,3110876,서원동주민센터(신관중학교),CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110877,신림역 8번,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110878,미림여고,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110879,신림현대아파트,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110881,구립대학경로당(관악산샘말공원),CS100007,치킨전문점,5,12,0,0,8,1,7
20243,A,골목상권,3110882,신성초등학교,CS100007,치킨전문점,2,7,0,0,0,0,5
20243,A,골목상권,3110883,은천초등학교(은천교앞),CS100007,치킨전문점,3,5,0,0,0,0,2
20243,A,골목상권,3110884,봉천역 4번(봉천110안전센터),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110885,영락고등학교,CS100007,치킨전문점,4,6,0,0,0,0,2
20243,A,골목상권,3110886,관악해태어린이공원,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110888,청룡동주민센터,CS100007,치킨전문점,0,4,0,0,25,1,4
20243,A,골목상권,3110889,봉천역 6번,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110890,봉천역 1번(관악초등학교),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110891,구암초등학교,CS100007,치킨전문점,4,6,0,0,0,0,2
20243,A,골목상권,3110892,관악구 중앙길,CS100007,치킨전문점,2,8,13,1,13,1,6
20243,A,골목상권,3110895,샤로수길,CS100007,치킨전문점,2,4,0,0,25,1,2
20243,A,골목상권,3110896,관악우성아파트,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110897,서울대입구역 8번,CS100007,치킨전문점,3,4,0,0,0,0,1
20243,A,골목상권,3110899,낙성대역 5번(관악중학교),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100007,치킨전문점,1,4,0,0,0,0,3
20243,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100007,치킨전문점,2,4,0,0,0,0,2
20243,A,골목상권,3110902,사당역 4번,CS100007,치킨전문점,3,3,0,0,0,0,0
20243,A,골목상권,3110903,방배아이파크아파트,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110904,이수역 5번,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110907,방배초등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110913,방현초등학교(방배119안전센터),CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110916,내방역 4번,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110917,서초소방서,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110925,서초중학교,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110926,신중초등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110930,서초동성당,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110934,우면주공아파트,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110938,바우뫼공원,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110939,양재역 8번(양재동우체국),CS100007,치킨전문점,2,5,0,0,0,0,3
20243,A,골목상권,3110942,염곡동 구룡사(포이동성당),CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110943,법제교육센터(버들어린이공원),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110949,한남IC,CS100007,치킨전문점,2,2,0,0,0,0,0
20243,A,골목상권,3110950,논현역 7번,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110952,논현목련공원,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110955,논현초등학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110956,언주역 8번,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110957,언북중학교,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110958,역삼역 4번,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110963,역삼월드메르디앙아파트,CS100007,치킨전문점,1,1,0,0,0,0,0
20243,A,골목상권,3110966,논현2동주민센터,CS100007,치킨전문점,2,3,0,0,0,0,1
20243,A,골목상권,3110967,역삼역 8번,CS100007,치킨전문점,0,2,0,0,0,0,2
20243,A,골목상권,3110969,베르사이유1아파트,CS100007,치킨전문점,0,5,0,0,0,0,5
20243,A,골목상권,3110972,강남세브란스병원미래의학연구센터,CS100007,치킨전문점,1,3,0,0,0,0,2
20243,A,골목상권,3110981,국악고교사거리,CS100007,치킨전문점,2,3,0,0,0,0,1
20243,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110989,대치동아우편취급국,CS100007,치킨전문점,1,2,0,0,0,0,1
20243,A,골목상권,3110992,도곡초등학교,CS100007,치킨전문점,1,2,0,0,50,1,1
20243,A,골목상권,3110994,개포고등학교,CS100007,치킨전문점,0,3,0,0,0,0,3
20243,A,골목상권,3110995,봉은사역 4번,CS100007,치킨전문점,0,1,100,1,100,1,1
20243,A,골목상권,3110996,대치2동주민센터,CS100007,치킨전문점,0,1,0,0,0,0,1
20243,A,골목상권,3110997,대청초등학교,CS100007,치킨전문점,3,11,9,1,9,1,8
